time,pc1_chile,pc1_peru,windindex
2000-04-05,10.460897094193896,-6.177689126560945,8.562958091989987
2000-04-06,-4.504848081628156,4.662769683934701,-2.6992562292240296
2000-04-07,-2.8860549338012063,7.254721287250689,0.43451548055079003
2000-04-08,-7.337422896653695,-3.9458924171297576,-6.773557863240832
2000-04-09,10.394860589926779,-4.6003477346535755,8.80915733331333
2000-04-10,22.759191448794464,1.4834943246972907,21.268607967764893
2000-04-11,6.807780653443292,-1.2872245243005378,4.076389466660853
2000-04-12,-14.761991232542785,-15.383589955759128,-20.273624885885965
2000-04-13,-26.228037572435472,-22.92011154579831,-31.70754637441869
2000-04-14,-21.58808144231137,-10.173963054930129,-24.70692112456982
2000-04-15,-14.462609299905862,-2.5390101318634866,-13.524517239438234
2000-04-16,-10.462660322021666,4.112420380829287,-8.789328073512731
2000-04-17,-9.937805637011657,8.647139576632766,-5.960648631746287
2000-04-18,3.8021358034914647,9.06446218132991,7.118281934667155
2000-04-19,8.988016212933157,6.290879413909481,10.63607904975976
2000-04-20,16.251147736968903,7.774800920704385,18.085394090185048
2000-04-21,12.323331754754808,8.980502918921236,13.952402898597565
2000-04-22,12.855972600894626,6.4854623022740245,13.592002761748827
2000-04-23,-4.637073310913302,-5.813130187878917,-7.377609725910019
2000-04-24,-28.0361690997142,-3.610556314030498,-28.746126155826012
2000-04-25,-10.890700461787294,-1.7841098602001428,-10.659486075117341
2000-04-26,4.874193475044037,0.008296836698607276,4.325352376277076
2000-04-27,13.924870984914662,3.0861259229170557,14.6411241587025
2000-04-28,17.91089803959085,1.7345782586745648,17.808350849691127
2000-04-29,6.357840495126185,3.268623044626222,6.659351276782429
2000-04-30,2.447141356614658,-3.706080398589978,1.5117799350553909
2000-05-01,-0.95984100074612,5.179346985304477,0.6434122404518302
2000-05-02,11.672874883564987,4.462622823463436,13.266936432265826
2000-05-03,3.0294634823602724,3.5376488326952056,4.205130250777482
2000-05-04,5.734117091140482,1.230065227495102,7.609131098392387
2000-05-05,15.11201629601541,3.032872467270388,15.621342278458474
2000-05-06,10.514159407772988,-0.5424902562283768,8.824989160900598
2000-05-07,7.284141753746938,-6.973577793264734,4.126041588690317
2000-05-08,4.988945116478287,-11.90377386083571,0.5180875770318414
2000-05-09,-18.99613030365783,-8.77756292481148,-21.612403360886507
2000-05-10,-15.292592004712446,1.853716631797832,-13.425257258986065
2000-05-11,-0.14274059326627414,5.8196337149653035,2.603980529344771
2000-05-12,1.097666102669495,-0.2631928657151666,0.7803653633342515
2000-05-13,-14.67031939858774,-6.433562171356092,-17.30226094903926
2000-05-14,-6.463694048628641,-5.937567871215161,-7.88106133206311
2000-05-15,-3.373992742057199,7.868395936166446,-1.6970600006575776
2000-05-16,-0.6626424084573209,9.53053802631968,3.060717095693285
2000-05-17,-7.558933219371471,0.21609173646266489,-7.609785523813739
2000-05-18,-11.227009281459887,6.276831882619456,-8.670693576990697
2000-05-19,5.955124142746532,1.303822388406525,7.2567857812373235
2000-05-20,11.352509944933633,0.5797012092376347,11.38482875201195
2000-05-21,11.616185748053661,1.1914298108173582,11.84920532585348
2000-05-22,-13.956029826149482,-4.303835113034265,-14.65154731829329
2000-05-23,-17.732197842618476,-1.8831302254965452,-17.003080664368667
2000-05-24,7.036997660999684,6.17122011950338,7.117980053386119
2000-05-25,-4.493698508139358,6.010812375736939,-1.8466617888698678
2000-05-26,1.7269067704547594,-7.4777566157175,0.31884346546231307
2000-05-27,1.6899505971354418,-3.2220774621763364,0.46940133977451676
2000-05-28,-5.500874984274718,2.323318250110513,-4.495604473578403
2000-05-29,3.3640961728307084,-0.7255480265770962,4.594725539847787
2000-05-30,9.63983977223705,-6.308858251830111,8.062792211855308
2000-05-31,1.33674963742032,-13.252398892994234,-2.7215750219479866
2000-06-01,-12.389859045974754,-18.686192364747335,-18.48346187303628
2000-06-02,-7.311574856688663,-3.3698229774593704,-10.816842734844943
2000-06-03,-3.782744161409367,1.9448909476473235,-4.507144141301552
2000-06-04,-1.3731464192663045,1.263966349475374,-1.8473935858528345
2000-06-05,0.5527090218448479,0.09938225704183183,1.40529324751891
2000-06-06,18.916926484639852,4.7649096798149095,19.585314548466844
2000-06-07,15.536416744766766,8.240923105820801,18.59798557141688
2000-06-08,10.223475779423156,7.191402247454608,12.23867399419409
2000-06-09,-3.3490321712401836,5.93464233802598,-0.8324031866133794
2000-06-10,-1.643040156441862,5.548857247983638,1.1934244855893261
2000-06-11,-8.010758268570267,-0.29481205280027545,-7.488558804593082
2000-06-12,5.145703607177005,-3.89942099093983,2.350405618763372
2000-06-13,17.257812060996294,-1.7787612043947099,14.019314812535576
2000-06-14,3.105342314600344,2.53538252626246,2.5876225361635377
2000-06-15,-4.562864467957767,2.642694439798031,-3.180124616242446
2000-06-16,5.485884795165139,5.542526133147536,9.01562243305896
2000-06-17,1.790748518655592,7.976689761939076,5.582397848933558
2000-06-18,-1.854393071840252,9.319090199215736,2.4276295538447936
2000-06-19,-10.068586061479408,4.865454844776149,-7.604087224215368
2000-06-20,-3.5786903129718817,4.628426379007297,-2.8997526389227337
2000-06-21,-5.720087864892971,-2.770654198384904,-6.176801483930124
2000-06-22,-13.932424811910158,-15.369299031596595,-19.07087397872294
2000-06-23,21.175439935538645,-22.46332333525647,13.549212583332437
2000-06-24,-0.273718985317075,-9.9400573925683,-5.096561565551086
2000-06-25,-10.467984131085087,2.7137166828524797,-9.033481735105978
2000-06-26,-4.724342689430576,8.194129354577232,-2.1720415592295277
2000-06-27,0.011295812288281255,4.020919255850712,-0.3238234681892304
2000-06-28,-4.450100443640933,8.00778053673127,-3.011079765609698
2000-06-29,2.092816586166267,4.316305107110565,2.891012000301864
2000-06-30,-3.141733525382892,1.3226003193191953,-2.960048837004327
2000-07-01,-1.5750487588608535,0.18979875452611783,-1.0793314503932436
2000-07-02,11.45983857638701,4.268095632141633,14.192095043507635
2000-07-03,14.359831291486964,-12.541785453597715,11.108056260363144
2000-07-04,1.4134069155411473,-15.334771933248094,-3.588894602983355
2000-07-05,-7.18933515405699,-11.880455115032419,-11.272584813011594
2000-07-06,-9.920889742204855,-7.317546493566911,-10.875722995668172
2000-07-07,-9.588932860972989,-2.86304169638257,-8.558975098553892
2000-07-08,4.83511363992921,-0.43382069800925105,5.920575549189264
2000-07-09,-9.984461788241422,3.6532131692458973,-7.805558804351285
2000-07-10,-24.958501106662286,17.429170072414298,-18.469062069222712
2000-07-11,-1.983702128697487,19.120683094292446,4.945220542665256
2000-07-12,14.458037095737652,7.751176190309339,16.761797513448826
2000-07-13,-0.9942411449762909,-5.181371815235166,-3.528932677299003
2000-07-14,-3.0837859063716104,-7.135183352012256,-6.235210603339346
2000-07-15,6.364905515494142,-0.9070310201187023,6.20855717226598
2000-07-16,2.855226926758652,-5.883387210332711,1.2289586612441419
2000-07-17,-8.714752898045507,-6.193773688710108,-11.585788919954226
2000-07-18,5.921391788207809,2.0054535656436783,5.903713025369604
2000-07-19,2.8743107501160594,7.092431208684319,5.138957455485129
2000-07-20,-1.6171015706948229,1.3148883600921708,-2.1188452174881567
2000-07-21,12.563277185773279,0.7430249349227495,10.543017707146358
2000-07-22,14.76576828083699,16.471126880030294,19.155666185933313
2000-07-23,14.386034228320609,12.139407842154483,18.04823722304891
2000-07-24,8.19622086466277,2.356060211418378,7.5301441849369
2000-07-25,1.4001970090244553,-5.014477672438431,-0.39032534732519936
2000-07-26,-1.8806803742541127,-8.158077979057397,-5.031875543498284
2000-07-27,4.888700631333343,-3.4277671113050414,2.68198173662351
2000-07-28,4.009906920555643,-1.8605105182071997,2.209340692952009
2000-07-29,-7.644606542430265,-7.571330953733324,-8.438124998536898
2000-07-30,-1.4442550639088938,-11.157160310004743,-3.3711432494742604
2000-07-31,-9.189629754450548,-5.292857592245564,-10.101060649470487
2000-08-01,-6.743860094662506,0.7668343625176917,-5.051387025177154
2000-08-02,11.666981051803447,2.32089924847037,12.073607813679523
2000-08-03,-14.972369551595618,-5.426097229416975,-14.967906595036235
2000-08-04,-12.29582774658554,2.9441735010955283,-10.096322930509672
2000-08-05,1.494522052386641,11.358493153193661,5.314230370014596
2000-08-06,6.029933365493785,5.529150185466296,8.324913043343559
2000-08-07,6.971856110533988,5.597499007401234,8.464538720444578
2000-08-08,6.860422498891072,-5.603172588815865,3.9460949943479244
2000-08-09,2.656965277954982,-6.797450300362021,-1.7860980192494018
2000-08-10,-11.294317260458865,-6.744039457397958,-13.07443250602931
2000-08-11,4.377270235928749,0.359476219025308,3.075319030708266
2000-08-12,-5.796918596695457,3.2627122727962194,-4.495159615331844
2000-08-13,-11.192541330840374,1.645748692047565,-9.993199472162429
2000-08-14,-9.481102713483914,16.80601136082978,-4.053456013002057
2000-08-15,5.557132437181185,7.573785088083391,8.977073027997173
2000-08-16,9.499136673625113,-4.049897717447884,7.872848805555317
2000-08-17,3.3947615120983556,-7.492656143948486,0.6154537043861343
2000-08-18,-6.430386910908699,-6.734406838386575,-8.639515425301955
2000-08-19,-9.393770127746517,-7.281459144308075,-10.681684147987228
2000-08-20,-16.54459102009833,-4.565139470194516,-16.400604954271433
2000-08-21,-12.429345046304594,-9.281919847934219,-14.665101159785673
2000-08-22,-17.101134383061307,-9.557045311251786,-18.57245640748356
2000-08-23,-12.644325118307762,-4.407319458457657,-12.612193455511871
2000-08-24,-12.07960650753507,1.6351606394363745,-10.192702410022564
2000-08-25,-1.6657055750417453,5.869569580221766,0.8029170549353235
2000-08-26,20.32736265973569,4.695737952039436,21.39538481384817
2000-08-27,26.64114404137524,13.866951545968828,29.632858649518777
2000-08-28,28.936027602450594,13.701501830915248,31.868231690979137
2000-08-29,20.028327829434787,0.7133236327477995,19.508185054159842
2000-08-30,18.68877241861676,-5.008108733211958,14.312328759719447
2000-08-31,9.542351482663904,1.793677323888445,7.44481680586073
2000-09-01,14.952719172453529,-0.6235952288403366,13.50569564098809
2000-09-02,14.069772303379091,-3.248630124710457,11.588611213975435
2000-09-03,-9.731821745881929,-1.2597901157537321,-11.404023141417174
2000-09-04,-12.702945389807667,2.9782429531999455,-12.287033141998743
2000-09-05,-10.813432894103272,3.190314993209702,-8.214119270818795
2000-09-06,1.1760579167815146,-1.773595274380908,1.491578943205783
2000-09-07,-6.5673263413060985,1.071107961927406,-5.003290538193366
2000-09-08,-10.729220739673762,-7.943131248208037,-12.582540051425276
2000-09-09,8.369074134778568,-5.316230255352672,4.536053155545349
2000-09-10,-2.5432241436250784,1.1166141628249728,-3.2979532006673717
2000-09-11,7.504965482296846,4.204491781731538,9.419855551284636
2000-09-12,2.2084268215624063,2.7287161170805136,4.308277788484335
2000-09-13,-14.766091065737383,3.2549518840221494,-12.458008942085783
2000-09-14,-17.351460274771114,2.6382809245750964,-14.255850065481425
2000-09-15,0.629764026173056,3.06788012044136,2.8701605038503413
2000-09-16,-9.08877006210363,3.4156105322336785,-6.970730232798456
2000-09-17,-8.345565834919595,-4.3046407591810265,-9.103825005284747
2000-09-18,-13.24404325180085,-1.8444117844900347,-12.175095290593037
2000-09-19,-8.037782013607917,-2.786727189972066,-9.667133064343865
2000-09-20,-4.83544310095494,7.435281590873703,-2.9115005076571374
2000-09-21,3.373005231930581,10.616212435813564,8.029714701888675
2000-09-22,17.293340404409665,1.3199130529360803,16.995207401702036
2000-09-23,9.81632252955367,-0.5408466352042043,7.090134747015377
2000-09-24,17.133634265237266,-0.03885703535296627,15.801217150288052
2000-09-25,12.448975066751283,-2.8789032148013343,10.513732139447681
2000-09-26,-5.920006031766224,-7.462787629748645,-9.458964817158128
2000-09-27,-24.887600728297986,-9.362762234310866,-27.0828850744526
2000-09-28,-27.13225157758923,-8.267309937295499,-27.782443599412176
2000-09-29,3.4920765126145414,-8.438458642137105,1.848008399298071
2000-09-30,0.3868756833960519,-10.042523966254226,-2.4322561105703016
2000-10-01,-28.22003666023289,-6.829720174093738,-28.486325258811203
2000-10-02,-10.076181983062323,2.1442445698952626,-9.115546143697467
2000-10-03,2.03283784625104,4.072828470013388,4.435081698811696
2000-10-04,19.86216946089406,7.6248953138494215,21.597994721668424
2000-10-05,9.225941405568383,4.073620429966662,10.034525172287552
2000-10-06,10.0115302467706,0.902357589325884,9.009853941304645
2000-10-07,2.067312044705735,-2.011316317029597,-0.044439104770751976
2000-10-08,3.3633791901013215,-1.9409467548320207,2.5912536031253963
2000-10-09,19.99074816296566,3.382879857576678,20.259126159672853
2000-10-10,20.38714396756969,5.955664117140658,21.02032966341603
2000-10-11,17.462022488714993,4.50097693518883,18.398458337314267
2000-10-12,15.339099925901873,2.250341237850936,15.669908769500157
2000-10-13,17.60359365180383,2.7849739612112323,17.40773692989488
2000-10-14,11.555373477851335,1.4339876851665925,10.855741519324795
2000-10-15,1.9578842496666276,1.0836699742914837,3.0880282238660612
2000-10-16,2.8922784139550792,1.5510748008376158,2.6533387374313815
2000-10-17,-12.797052118579346,2.553223754162283,-12.10939305549132
2000-10-18,-16.25615362160071,0.35516299405611046,-15.22409108639003
2000-10-19,3.678699933592628,-4.2542321298273515,2.925284635001352
2000-10-20,-4.252180271945443,-6.964474052999571,-6.685490077195565
2000-10-21,-17.276990691172244,-1.6871247357120591,-18.27579147077292
2000-10-22,-5.154688487330963,2.1094898845379784,-4.380404762397072
2000-10-23,-5.432529924222489,3.5502371227723906,-3.969779711473082
2000-10-24,-12.753420788800373,7.082376732803112,-9.220937863731088
2000-10-25,-6.188957536309357,5.242853263615639,-3.296763879777057
2000-10-26,11.91370505579954,5.9989339910779504,13.331871661846382
2000-10-27,4.059553135133827,1.5705366927058948,3.405817155346594
2000-10-28,-12.515236698989126,-2.279223483292184,-13.062752799567576
2000-10-29,-18.007723225722014,-10.77087159928176,-19.84122110552394
2000-10-30,-20.70722987751017,-12.680827740398653,-23.64582851713686
2000-10-31,-17.417115751488076,-1.838947696660462,-17.590097563205305
2000-11-01,1.492544551339426,5.21346275434952,2.6341477253893926
2000-11-02,2.532085659488485,0.22789447945288954,2.827567917764711
2000-11-03,-5.087149629378023,-1.1544347516139464,-4.2770978076264905
2000-11-04,-7.32846737777267,-3.821855484360892,-6.993102667098551
2000-11-05,5.568890927850144,-0.8897577894970783,5.101229513934809
2000-11-06,2.3729880619787216,-4.350979139667354,0.13335905965010117
2000-11-07,1.5635984153310907,-5.389731603098777,-1.0836261548190396
2000-11-08,3.9921865943418626,-1.0946200420210745,3.0436396472398908
2000-11-09,4.334304055521136,-0.8011741368064751,4.113321803706474
2000-11-10,1.4386414033307824,1.9558505563722206,2.563448072595908
2000-11-11,0.5070510785478627,-0.8663034233145307,1.1638008689187498
2000-11-12,12.844922747367582,4.671857886509359,14.272282627614388
2000-11-13,21.916064390936988,4.565863435017123,23.05919951642398
2000-11-14,16.900610726144123,3.085483948346595,16.96519272271732
2000-11-15,4.683681131782785,5.867840885607715,5.749436285189684
2000-11-16,-1.2476616715378928,2.777911129392344,0.3015880758507489
2000-11-17,-5.737733314010355,1.0291878680952775,-5.208182537723243
2000-11-18,0.2289614090766138,3.028692920811611,0.7657626886460678
2000-11-19,6.027090912040491,0.9867717572276491,5.858107734205237
2000-11-20,1.6925855959672957,-0.04911318353841673,1.5221425282242855
2000-11-21,0.7613481420230219,-3.956590693568843,-0.9591792821236049
2000-11-22,-10.869954000790091,-1.0114661478344495,-11.391696493632251
2000-11-23,1.3881092729859694,-1.1324380141798451,0.9370284403143839
2000-11-24,1.2955105801622493,1.0486527031420974,1.507536678965331
2000-11-25,-3.5290714614276935,2.2203819099320703,-2.905231028481841
2000-11-26,-3.418420745265554,-1.0379785162394743,-3.8763597865336394
2000-11-27,2.6106277667425286,-3.8168361577534875,1.5615817504860945
2000-11-28,3.4183933165389617,-1.0263109477505905,2.6257921314069526
2000-11-29,-2.4134279079644663,-1.8450665220318518,-2.5451935316262264
2000-11-30,-7.735942121305236,-0.9781155725923587,-7.3452758240637115
2000-12-01,3.376409987576312,-0.16180033629189716,3.7183414190268866
2000-12-02,6.687041803264299,-0.09866314010469586,5.946022649299046
2000-12-03,8.833158344348032,0.7917516045659216,8.396537190101569
2000-12-04,9.173864716364111,-3.1061000544809843,8.583029574430789
2000-12-05,-7.516211976884941,0.37947201435218453,-7.888744743258606
2000-12-06,-12.331689682507623,2.6116519335317636,-11.373992807867497
2000-12-07,-6.629634128227074,4.010593692024792,-5.217442395853734
2000-12-08,6.923320628791856,-0.5037450581595819,6.9083558367775195
2000-12-09,-0.36708498423122893,2.7652805397291713,-0.20001150601377607
2000-12-10,-9.484752417551304,5.01689620852543,-8.466560771905922
2000-12-11,5.88893627934227,-0.03514126824336475,5.952775527520714
2000-12-12,4.764443508530409,-6.499568007336195,2.7203059477363194
2000-12-13,-7.235939018513436,-7.5898577752141625,-8.81935909568279
2000-12-14,-8.71910992105918,-1.4629435511222388,-8.058458045469006
2000-12-15,8.711421795347805,2.642744584986625,9.791197359277284
2000-12-16,9.573848003572806,0.6713765002043175,9.382284555124517
2000-12-17,-1.2257973681838634,6.67216475822717,-0.3699574548471008
2000-12-18,-8.037290997730022,4.992089428652096,-7.171403281138723
2000-12-19,-18.763147628851694,-4.323509667928029,-19.208539059571827
2000-12-20,-24.74349486735545,-14.100536050974673,-28.010933298887792
2000-12-21,-11.422524110518548,-3.4943873245201624,-11.659637533469283
2000-12-22,13.660652875872305,-1.8475864448425987,12.428075005559831
2000-12-23,10.505607658991718,0.6708930030633418,10.403214771284567
2000-12-24,7.4012378275671615,6.545285086808878,8.794231841460345
2000-12-25,1.582872315604885,3.165620617555768,2.8260829879436113
2000-12-26,5.12159699075126,1.3703984456176395,6.019179505671094
2000-12-27,12.953640463055548,-1.397585143596201,12.233444968797174
2000-12-28,18.05001396666205,0.7661538058538049,17.505372209070657
2000-12-29,14.372406280730031,3.7631151677252817,14.365993331351163
2000-12-30,-5.188677248702679,0.48934826046152535,-5.106602174373985
2000-12-31,-13.618209118708492,-1.3354128685744737,-12.439050352987076
2001-01-01,-12.588933894949758,5.485838660003154,-9.552251161991975
2001-01-02,-4.223032324656592,-0.41824931719399083,-3.2730869623931236
2001-01-03,-2.2971235390003155,4.691323040287605,-0.4827215390353537
2001-01-04,4.171445641718611,3.9311876525560923,5.730315882242293
2001-01-05,8.195113262163952,0.2734959022641104,8.512700948279056
2001-01-06,-7.286193394081961,-7.282615201328163,-9.331397472922315
2001-01-07,-17.604295934411052,-2.750557564900786,-17.969128001270786
2001-01-08,0.8591231750332159,2.0947783292683693,1.5427918350245566
2001-01-09,3.333107019073573,-0.3031379156926794,3.524655530855354
2001-01-10,21.568175480721962,-5.92900144674224,18.776218070145887
2001-01-11,3.130290939241198,-7.4857380079974805,-0.39522524030557626
2001-01-12,-17.094193313974063,-1.849233338404748,-17.327572944097987
2001-01-13,-2.2917494473131304,7.913605590509585,-0.005416738143458734
2001-01-14,6.963430667220649,4.8000938588665045,7.0617250502629565
2001-01-15,-4.963895913608214,4.469871261962306,-4.626293941895988
2001-01-16,-5.373829051839944,-0.75444940511523,-5.729919966937164
2001-01-17,3.418687741917253,-7.481990050394877,0.3466749329565896
2001-01-18,10.597782846821712,-3.43313338206369,8.280293666736371
2001-01-19,1.3405388308188724,1.6006678624476127,1.37308593347987
2001-01-20,-6.62514111117107,-0.3966627660450855,-6.295507121455293
2001-01-21,-0.7650280840264435,0.5240210762233866,0.005866916292206583
2001-01-22,7.55322766757675,-3.1382634987401845,6.730570672616413
2001-01-23,-4.278426751882341,-2.7123424462908314,-4.623311752347004
2001-01-24,-4.353516609453563,2.8507504559395236,-3.071044686635659
2001-01-25,1.216245500461987,6.332831356458202,3.395674415463917
2001-01-26,-5.479923748145891,0.4968746204676815,-5.440714185366264
2001-01-27,6.259581216665762,0.28340868324600416,6.250449809904945
2001-01-28,9.033552422833429,-0.7198314669467716,8.567815273692451
2001-01-29,0.7430636187062755,-1.4619765601223098,1.1153856399744966
2001-01-30,-6.829023249374248,2.3603439426926847,-5.1034411567354185
2001-01-31,1.4206479631333775,5.006276767548792,4.2734774039089745
2001-02-01,15.102615775225653,2.6748008889624852,15.891071405066338
2001-02-02,10.358610384563402,-6.108786048023908,8.22399805926318
2001-02-03,0.23255278116930705,-6.062032874636346,-1.7732098228484305
2001-02-04,-15.639064308752438,-9.912775676111655,-17.256868664756116
2001-02-05,-9.338655559795162,2.499546885150652,-8.227890867446257
2001-02-06,3.02223738248225,6.869529493711977,4.487716066533314
2001-02-07,-6.048961825440723,4.259237076249251,-5.471321368330516
2001-02-08,0.18412137721128788,-1.8792893867780909,-0.6129332873942636
2001-02-09,4.142149819212937,4.869153401731814,5.7303973743560634
2001-02-10,25.13889971850282,5.804680919749821,25.180523503144997
2001-02-11,21.899130517153147,4.398386322913637,20.4077518922663
2001-02-12,-4.922614166228958,1.5581001731818362,-5.43423256016969
2001-02-13,-10.386548896840159,-2.7945817101525487,-10.654607099478172
2001-02-14,-1.7090513895265635,-2.4162007527170943,-3.253627066126563
2001-02-15,6.166802033058989,1.1262409895737846,5.505656589400597
2001-02-16,-8.371956802944108,-1.7451251565242942,-9.064710336373105
2001-02-17,-16.368871453994203,-7.540302136375625,-17.708002720156774
2001-02-18,-18.58450727909825,-10.44088691968696,-20.07234063062374
2001-02-19,-19.127088759116543,-4.843860786622522,-18.89223231515463
2001-02-20,-18.00351081258077,2.0966459240697146,-15.630041089129566
2001-02-21,-2.105454633776043,1.1829465042045195,-1.3214583414714214
